n	real_n	max_n	Time (s)	m	r
56.0	56.0	66.0	0.05303359031677246	12.0	9.0
57.0	57.0	66.0	0.0534670352935791	12.0	9.0
58.0	58.0	66.0	0.0516970157623291	12.0	9.0
58.0	58.0	66.0	0.053339242935180664	12.0	9.0
59.0	59.0	66.0	0.05450129508972168	12.0	9.0
60.0	60.0	66.0	0.05659079551696777	12.0	9.0
60.0	60.0	66.0	0.05345869064331055	12.0	9.0
61.0	61.0	66.0	0.057532310485839844	12.0	9.0
62.0	62.0	66.0	0.057050228118896484	12.0	9.0
62.0	62.0	66.0	0.059297800064086914	12.0	9.0
63.0	63.0	66.0	0.1810164451599121	12.0	9.0
64.0	64.0	66.0	9.046010494232178	12.0	9.0
64.0	64.0	66.0	0.10765314102172852	12.0	9.0
65.0	65.0	66.0	0.20721125602722168	12.0	9.0
7.0	7.0	12.0	0.0032455921173095703	12.0	10.0
7.0	7.0	12.0	0.003036022186279297	12.0	10.0
7.0	7.0	12.0	0.003025531768798828	12.0	10.0
7.0	7.0	12.0	0.0030333995819091797	12.0	10.0
7.0	7.0	12.0	0.0030231475830078125	12.0	10.0
7.0	7.0	12.0	0.0028891563415527344	12.0	10.0
7.0	7.0	12.0	0.0028765201568603516	12.0	10.0
8.0	8.0	12.0	0.003391742706298828	12.0	10.0
8.0	8.0	12.0	0.0034639835357666016	12.0	10.0
8.0	8.0	12.0	0.003522157669067383	12.0	10.0
8.0	8.0	12.0	0.0035881996154785156	12.0	10.0
8.0	8.0	12.0	0.0033965110778808594	12.0	10.0
8.0	8.0	12.0	0.003451824188232422	12.0	10.0
8.0	8.0	12.0	0.003485441207885742	12.0	10.0
8.0	8.0	12.0	0.0034024715423583984	12.0	10.0
9.0	9.0	12.0	0.003922939300537109	12.0	10.0
9.0	9.0	12.0	0.0039899349212646484	12.0	10.0
9.0	9.0	12.0	0.003902912139892578	12.0	10.0
9.0	9.0	12.0	0.003889799118041992	12.0	10.0
9.0	9.0	12.0	0.00426936149597168	12.0	10.0
9.0	9.0	12.0	0.00422978401184082	12.0	10.0
9.0	9.0	12.0	0.004227638244628906	12.0	10.0
9.0	9.0	12.0	0.004255771636962891	12.0	10.0
9.0	9.0	12.0	0.004262685775756836	12.0	10.0
10.0	10.0	12.0	0.004603385925292969	12.0	10.0
10.0	10.0	12.0	0.004498958587646484	12.0	10.0
10.0	10.0	12.0	0.004454374313354492	12.0	10.0
10.0	10.0	12.0	0.004461526870727539	12.0	10.0
10.0	10.0	12.0	0.004570484161376953	12.0	10.0
10.0	10.0	12.0	0.004425048828125	12.0	10.0
10.0	10.0	12.0	0.004463911056518555	12.0	10.0
10.0	10.0	12.0	0.0044596195220947266	12.0	10.0
11.0	11.0	12.0	0.004971504211425781	12.0	10.0
11.0	11.0	12.0	0.005077362060546875	12.0	10.0
11.0	11.0	12.0	0.004958152770996094	12.0	10.0
11.0	11.0	12.0	0.004973173141479492	12.0	10.0
11.0	11.0	12.0	0.004965782165527344	12.0	10.0
11.0	11.0	12.0	0.004984617233276367	12.0	10.0
11.0	11.0	12.0	0.004975795745849609	12.0	10.0
11.0	11.0	12.0	0.005244016647338867	12.0	10.0
46.0	46.0	78.0	0.04565715789794922	13.0	2.0
47.0	47.0	78.0	0.04371905326843262	13.0	2.0
48.0	48.0	78.0	0.05149507522583008	13.0	2.0
49.0	49.0	78.0	0.05347585678100586	13.0	2.0
49.0	49.0	78.0	0.043138980865478516	13.0	2.0
50.0	50.0	78.0	0.04452657699584961	13.0	2.0
51.0	51.0	78.0	0.04544425010681152	13.0	2.0
52.0	52.0	78.0	0.04714632034301758	13.0	2.0
53.0	53.0	78.0	0.04873180389404297	13.0	2.0
53.0	53.0	78.0	0.04830741882324219	13.0	2.0
54.0	54.0	78.0	0.049536943435668945	13.0	2.0
55.0	55.0	78.0	0.050554752349853516	13.0	2.0
56.0	56.0	78.0	0.051988840103149414	13.0	2.0
56.0	56.0	78.0	0.0529932975769043	13.0	2.0
57.0	57.0	78.0	0.05590701103210449	13.0	2.0
58.0	58.0	78.0	0.05847573280334473	13.0	2.0
59.0	59.0	78.0	0.062066078186035156	13.0	2.0
60.0	60.0	78.0	0.05993223190307617	13.0	2.0
60.0	60.0	78.0	0.05869555473327637	13.0	2.0
61.0	61.0	78.0	0.061264991760253906	13.0	2.0
62.0	62.0	78.0	0.0619661808013916	13.0	2.0
63.0	63.0	78.0	0.06390142440795898	13.0	2.0
63.0	63.0	78.0	0.07074618339538574	13.0	2.0
64.0	64.0	78.0	0.09292078018188477	13.0	2.0
65.0	65.0	78.0	0.09736371040344238	13.0	2.0
66.0	66.0	78.0	0.0693519115447998	13.0	2.0
67.0	67.0	78.0	0.07156705856323242	13.0	2.0
67.0	67.0	78.0	0.07433104515075684	13.0	2.0
68.0	68.0	78.0	0.0754706859588623	13.0	2.0
69.0	69.0	78.0	0.07654476165771484	13.0	2.0
70.0	70.0	78.0	0.08086204528808594	13.0	2.0
70.0	70.0	78.0	0.07889080047607422	13.0	2.0
71.0	71.0	78.0	0.08174252510070801	13.0	2.0
72.0	72.0	78.0	0.08089733123779297	13.0	2.0
73.0	73.0	78.0	0.08534789085388184	13.0	2.0
74.0	74.0	78.0	0.08705925941467285	13.0	2.0
74.0	74.0	78.0	0.08573579788208008	13.0	2.0
75.0	75.0	78.0	0.34316062927246094	13.0	2.0
76.0	76.0	78.0	0.4595026969909668	13.0	2.0
77.0	77.0	78.0	15.588170051574707	13.0	2.0
171.0	171.0	286.0	0.4064357280731201	13.0	3.0
174.0	174.0	286.0	0.34506702423095703	13.0	3.0
177.0	177.0	286.0	0.3574028015136719	13.0	3.0
180.0	180.0	286.0	0.3720715045928955	13.0	3.0
183.0	183.0	286.0	0.4359724521636963	13.0	3.0
185.0	185.0	286.0	0.39261507987976074	13.0	3.0
188.0	188.0	286.0	0.39508652687072754	13.0	3.0
191.0	191.0	286.0	0.4805440902709961	13.0	3.0
194.0	194.0	286.0	0.4164853096008301	13.0	3.0
197.0	197.0	286.0	0.4347708225250244	13.0	3.0
200.0	200.0	286.0	0.45752978324890137	13.0	3.0
203.0	203.0	286.0	0.483142614364624	13.0	3.0
205.0	205.0	286.0	0.4716324806213379	13.0	3.0
208.0	208.0	286.0	0.5025308132171631	13.0	3.0
211.0	211.0	286.0	0.502556324005127	13.0	3.0
214.0	214.0	286.0	0.5100564956665039	13.0	3.0
217.0	217.0	286.0	0.5519568920135498	13.0	3.0
220.0	220.0	286.0	0.5378801822662354	13.0	3.0
223.0	223.0	286.0	0.5556058883666992	13.0	3.0
225.0	225.0	286.0	0.5866515636444092	13.0	3.0
228.0	228.0	286.0	0.5989794731140137	13.0	3.0
231.0	231.0	286.0	0.6337122917175293	13.0	3.0
234.0	234.0	286.0	0.6146833896636963	13.0	3.0
237.0	237.0	286.0	0.6493089199066162	13.0	3.0
240.0	240.0	286.0	0.6678814888000488	13.0	3.0
243.0	243.0	286.0	0.6644883155822754	13.0	3.0
245.0	245.0	286.0	0.6790661811828613	13.0	3.0
248.0	248.0	286.0	0.7282853126525879	13.0	3.0
251.0	251.0	286.0	0.741196870803833	13.0	3.0
254.0	254.0	286.0	0.7330090999603271	13.0	3.0
257.0	257.0	286.0	0.7634022235870361	13.0	3.0
260.0	260.0	286.0	0.7665820121765137	13.0	3.0
263.0	263.0	286.0	0.8380744457244873	13.0	3.0
265.0	265.0	286.0	0.8257732391357422	13.0	3.0
268.0	268.0	286.0	0.8349721431732178	13.0	3.0
271.0	271.0	286.0	0.9586308002471924	13.0	3.0
274.0	274.0	286.0	2.213186264038086	13.0	3.0
277.0	277.0	286.0	2.890289783477783	13.0	3.0
280.0	280.0	286.0	30.787386894226074	13.0	3.0
283.0	283.0	286.0	314.223037481308	13.0	3.0
429.0	429.0	715.0	1.869361162185669	13.0	4.0
436.0	436.0	715.0	2.01263689994812	13.0	4.0
443.0	443.0	715.0	2.0434024333953857	13.0	4.0
450.0	450.0	715.0	2.0528910160064697	13.0	4.0
457.0	457.0	715.0	2.079946279525757	13.0	4.0
464.0	464.0	715.0	2.1999106407165527	13.0	4.0
471.0	471.0	715.0	2.3085930347442627	13.0	4.0
479.0	479.0	715.0	2.3017139434814453	13.0	4.0
486.0	486.0	715.0	2.385730028152466	13.0	4.0
493.0	493.0	715.0	2.453061819076538	13.0	4.0
500.0	500.0	715.0	2.5290486812591553	13.0	4.0
507.0	507.0	715.0	2.688566207885742	13.0	4.0
514.0	514.0	715.0	2.889509439468384	13.0	4.0
521.0	521.0	715.0	2.7694411277770996	13.0	4.0
529.0	529.0	715.0	2.827479362487793	13.0	4.0
536.0	536.0	715.0	2.9222211837768555	13.0	4.0
543.0	543.0	715.0	2.9396581649780273	13.0	4.0
550.0	550.0	715.0	3.3214757442474365	13.0	4.0
557.0	557.0	715.0	3.277733325958252	13.0	4.0
564.0	564.0	715.0	3.2663793563842773	13.0	4.0
572.0	572.0	715.0	3.3260276317596436	13.0	4.0
579.0	579.0	715.0	3.352004051208496	13.0	4.0
586.0	586.0	715.0	3.6085848808288574	13.0	4.0
593.0	593.0	715.0	3.5985045433044434	13.0	4.0
600.0	600.0	715.0	3.803711414337158	13.0	4.0
607.0	607.0	715.0	3.877185821533203	13.0	4.0
614.0	614.0	715.0	3.894834041595459	13.0	4.0
622.0	622.0	715.0	3.981020212173462	13.0	4.0
629.0	629.0	715.0	4.146841287612915	13.0	4.0
636.0	636.0	715.0	4.200836658477783	13.0	4.0
643.0	643.0	715.0	4.293959617614746	13.0	4.0
650.0	650.0	715.0	4.568472385406494	13.0	4.0
657.0	657.0	715.0	4.685820817947388	13.0	4.0
664.0	664.0	715.0	5.04065203666687	13.0	4.0
672.0	672.0	715.0	4.803177118301392	13.0	4.0
679.0	679.0	715.0	9.611752986907959	13.0	4.0
686.0	686.0	715.0	37.40972423553467	13.0	4.0
693.0	0.0	715.0	400.00134801864624	13.0	4.0
700.0	0.0	715.0	400.00126791000366	13.0	4.0
707.0	0.0	715.0	400.0011348724365	13.0	4.0
772.0	772.0	1287.0	5.86436128616333	13.0	5.0
785.0	785.0	1287.0	6.040785789489746	13.0	5.0
797.0	797.0	1287.0	5.986768960952759	13.0	5.0
810.0	810.0	1287.0	6.221845388412476	13.0	5.0
823.0	823.0	1287.0	6.528964996337891	13.0	5.0
836.0	836.0	1287.0	6.753931283950806	13.0	5.0
849.0	849.0	1287.0	6.81326150894165	13.0	5.0
862.0	862.0	1287.0	6.994463682174683	13.0	5.0
875.0	875.0	1287.0	7.247297763824463	13.0	5.0
888.0	888.0	1287.0	7.525824785232544	13.0	5.0
900.0	900.0	1287.0	7.733747720718384	13.0	5.0
913.0	913.0	1287.0	7.927421808242798	13.0	5.0
926.0	926.0	1287.0	8.180241346359253	13.0	5.0
939.0	939.0	1287.0	8.477407693862915	13.0	5.0
952.0	952.0	1287.0	8.63510537147522	13.0	5.0
965.0	965.0	1287.0	8.993065118789673	13.0	5.0
978.0	978.0	1287.0	9.384970903396606	13.0	5.0
990.0	990.0	1287.0	9.67223072052002	13.0	5.0
1003.0	1003.0	1287.0	9.696881532669067	13.0	5.0
1016.0	1016.0	1287.0	10.047391891479492	13.0	5.0
1029.0	1029.0	1287.0	10.219202518463135	13.0	5.0
1042.0	1042.0	1287.0	10.592474222183228	13.0	5.0
1055.0	1055.0	1287.0	11.004438161849976	13.0	5.0
1068.0	1068.0	1287.0	10.955089569091797	13.0	5.0
1081.0	1081.0	1287.0	12.150831460952759	13.0	5.0
1093.0	1093.0	1287.0	11.715843677520752	13.0	5.0
1106.0	1106.0	1287.0	11.99857211112976	13.0	5.0
1119.0	1119.0	1287.0	12.68155288696289	13.0	5.0
1132.0	1132.0	1287.0	12.961849689483643	13.0	5.0
1145.0	1145.0	1287.0	13.339771509170532	13.0	5.0
1158.0	1158.0	1287.0	13.447355270385742	13.0	5.0
1171.0	1171.0	1287.0	14.10230278968811	13.0	5.0
1184.0	1184.0	1287.0	14.379874467849731	13.0	5.0
1196.0	1196.0	1287.0	15.736855506896973	13.0	5.0
1209.0	0.0	1287.0	400.0037121772766	13.0	5.0
1222.0	0.0	1287.0	400.00237464904785	13.0	5.0
1235.0	0.0	1287.0	400.0026214122772	13.0	5.0
1248.0	0.0	1287.0	400.0021696090698	13.0	5.0
1261.0	0.0	1287.0	400.00217461586	13.0	5.0
1274.0	0.0	1287.0	400.00209617614746	13.0	5.0
1029.0	1029.0	1716.0	10.346549034118652	13.0	6.0
1046.0	1046.0	1716.0	10.485534906387329	13.0	6.0
1063.0	1063.0	1716.0	10.882991552352905	13.0	6.0
1081.0	1081.0	1716.0	11.63549542427063	13.0	6.0
1098.0	1098.0	1716.0	11.63944387435913	13.0	6.0
1115.0	1115.0	1716.0	12.10783076286316	13.0	6.0
1132.0	1132.0	1716.0	12.459910869598389	13.0	6.0
1149.0	1149.0	1716.0	12.754726648330688	13.0	6.0
1166.0	1166.0	1716.0	13.135200262069702	13.0	6.0
1184.0	1184.0	1716.0	13.521581888198853	13.0	6.0
1201.0	1201.0	1716.0	13.91793966293335	13.0	6.0
1218.0	1218.0	1716.0	14.352728366851807	13.0	6.0
1235.0	1235.0	1716.0	15.212724924087524	13.0	6.0
1252.0	1252.0	1716.0	15.274285316467285	13.0	6.0
1269.0	1269.0	1716.0	15.856514692306519	13.0	6.0
1287.0	1287.0	1716.0	16.120707273483276	13.0	6.0
1304.0	1304.0	1716.0	16.67581605911255	13.0	6.0
1321.0	1321.0	1716.0	17.038594245910645	13.0	6.0
1338.0	1338.0	1716.0	17.618152141571045	13.0	6.0
1355.0	1355.0	1716.0	18.277628660202026	13.0	6.0
1372.0	1372.0	1716.0	18.68137502670288	13.0	6.0
1389.0	1389.0	1716.0	19.90587830543518	13.0	6.0
1407.0	1407.0	1716.0	19.892730712890625	13.0	6.0
1424.0	1424.0	1716.0	20.3915855884552	13.0	6.0
1441.0	1441.0	1716.0	21.584871530532837	13.0	6.0
1458.0	1458.0	1716.0	24.3410062789917	13.0	6.0
1475.0	1475.0	1716.0	206.9543797969818	13.0	6.0
1492.0	0.0	1716.0	400.0024995803833	13.0	6.0
1510.0	0.0	1716.0	400.00239396095276	13.0	6.0
1527.0	0.0	1716.0	400.00232195854187	13.0	6.0
1544.0	0.0	1716.0	400.0023400783539	13.0	6.0
1561.0	0.0	1716.0	400.00236678123474	13.0	6.0
1578.0	0.0	1716.0	400.00244665145874	13.0	6.0
1595.0	0.0	1716.0	400.00244784355164	13.0	6.0
1613.0	0.0	1716.0	400.00236344337463	13.0	6.0
1630.0	0.0	1716.0	400.0023548603058	13.0	6.0
1647.0	0.0	1716.0	400.00236988067627	13.0	6.0
1664.0	0.0	1716.0	400.00239515304565	13.0	6.0
1681.0	0.0	1716.0	400.00244188308716	13.0	6.0
1698.0	0.0	1716.0	400.0029203891754	13.0	6.0
772.0	772.0	1287.0	5.661082983016968	13.0	7.0
785.0	785.0	1287.0	5.938788175582886	13.0	7.0
797.0	797.0	1287.0	6.035080194473267	13.0	7.0
810.0	810.0	1287.0	6.324882984161377	13.0	7.0
823.0	823.0	1287.0	6.512966632843018	13.0	7.0
836.0	836.0	1287.0	6.689439296722412	13.0	7.0
849.0	849.0	1287.0	6.87231707572937	13.0	7.0
862.0	862.0	1287.0	7.119224548339844	13.0	7.0
875.0	875.0	1287.0	7.305665016174316	13.0	7.0
888.0	888.0	1287.0	7.53497838973999	13.0	7.0
900.0	900.0	1287.0	7.804635047912598	13.0	7.0
913.0	913.0	1287.0	7.975563287734985	13.0	7.0
926.0	926.0	1287.0	8.192147254943848	13.0	7.0
939.0	939.0	1287.0	8.508941888809204	13.0	7.0
952.0	952.0	1287.0	8.725051403045654	13.0	7.0
965.0	965.0	1287.0	9.38455867767334	13.0	7.0
978.0	978.0	1287.0	9.19103217124939	13.0	7.0
990.0	990.0	1287.0	9.479591369628906	13.0	7.0
1003.0	1003.0	1287.0	9.767065048217773	13.0	7.0
1016.0	1016.0	1287.0	10.019202947616577	13.0	7.0
1029.0	1029.0	1287.0	10.297173738479614	13.0	7.0
1042.0	1042.0	1287.0	10.541942834854126	13.0	7.0
1055.0	1055.0	1287.0	10.811418533325195	13.0	7.0
1068.0	1068.0	1287.0	11.118827104568481	13.0	7.0
1081.0	1081.0	1287.0	11.482958555221558	13.0	7.0
1093.0	1093.0	1287.0	11.691418886184692	13.0	7.0
1106.0	1106.0	1287.0	12.225761413574219	13.0	7.0
1119.0	1119.0	1287.0	12.633596658706665	13.0	7.0
1132.0	1132.0	1287.0	12.760372877120972	13.0	7.0
1145.0	1145.0	1287.0	13.181222438812256	13.0	7.0
1158.0	1158.0	1287.0	13.72487473487854	13.0	7.0
1171.0	1171.0	1287.0	14.188635110855103	13.0	7.0
1184.0	1184.0	1287.0	15.76944088935852	13.0	7.0
1196.0	1196.0	1287.0	15.676267385482788	13.0	7.0
1209.0	1209.0	1287.0	69.75815868377686	13.0	7.0
1222.0	0.0	1287.0	400.0021047592163	13.0	7.0
1235.0	0.0	1287.0	400.00206685066223	13.0	7.0
1248.0	0.0	1287.0	400.0019967556	13.0	7.0
1261.0	0.0	1287.0	400.00201892852783	13.0	7.0
1274.0	0.0	1287.0	400.0021107196808	13.0	7.0
429.0	429.0	715.0	1.8410439491271973	13.0	8.0
436.0	436.0	715.0	1.8580172061920166	13.0	8.0
443.0	443.0	715.0	1.9122810363769531	13.0	8.0
450.0	450.0	715.0	2.0184085369110107	13.0	8.0
457.0	457.0	715.0	2.0403664112091064	13.0	8.0
464.0	464.0	715.0	2.107238292694092	13.0	8.0
471.0	471.0	715.0	2.1508395671844482	13.0	8.0
479.0	479.0	715.0	2.2460238933563232	13.0	8.0
486.0	486.0	715.0	2.3017594814300537	13.0	8.0
493.0	493.0	715.0	2.3777694702148438	13.0	8.0
500.0	500.0	715.0	2.4479312896728516	13.0	8.0
507.0	507.0	715.0	2.5184991359710693	13.0	8.0
514.0	514.0	715.0	2.620826244354248	13.0	8.0
521.0	521.0	715.0	2.66869854927063	13.0	8.0
529.0	529.0	715.0	2.764380693435669	13.0	8.0
536.0	536.0	715.0	2.8105828762054443	13.0	8.0
543.0	543.0	715.0	2.8896002769470215	13.0	8.0
550.0	550.0	715.0	2.965547800064087	13.0	8.0
557.0	557.0	715.0	3.0444424152374268	13.0	8.0
564.0	564.0	715.0	3.137054443359375	13.0	8.0
572.0	572.0	715.0	3.2412257194519043	13.0	8.0
579.0	579.0	715.0	3.4019553661346436	13.0	8.0
586.0	586.0	715.0	3.4176104068756104	13.0	8.0
593.0	593.0	715.0	3.4835712909698486	13.0	8.0
600.0	600.0	715.0	3.62860107421875	13.0	8.0
607.0	607.0	715.0	3.711669445037842	13.0	8.0
614.0	614.0	715.0	3.7739357948303223	13.0	8.0
622.0	622.0	715.0	3.9278085231781006	13.0	8.0
629.0	629.0	715.0	3.976905107498169	13.0	8.0
636.0	636.0	715.0	4.079240083694458	13.0	8.0
643.0	643.0	715.0	4.2043116092681885	13.0	8.0
650.0	650.0	715.0	4.366541385650635	13.0	8.0
657.0	657.0	715.0	4.40955662727356	13.0	8.0
664.0	664.0	715.0	4.551196813583374	13.0	8.0
672.0	672.0	715.0	4.855978488922119	13.0	8.0
679.0	679.0	715.0	32.90316653251648	13.0	8.0
686.0	686.0	715.0	177.98309516906738	13.0	8.0
693.0	0.0	715.0	400.0012571811676	13.0	8.0
700.0	0.0	715.0	400.0012209415436	13.0	8.0
707.0	0.0	715.0	400.0012540817261	13.0	8.0
171.0	171.0	286.0	0.33301806449890137	13.0	9.0
174.0	174.0	286.0	0.3437366485595703	13.0	9.0
177.0	177.0	286.0	0.35698652267456055	13.0	9.0
180.0	180.0	286.0	0.3644704818725586	13.0	9.0
183.0	183.0	286.0	0.3729066848754883	13.0	9.0
185.0	185.0	286.0	0.38706445693969727	13.0	9.0
188.0	188.0	286.0	0.3967313766479492	13.0	9.0
191.0	191.0	286.0	0.40952372550964355	13.0	9.0
194.0	194.0	286.0	0.41956424713134766	13.0	9.0
197.0	197.0	286.0	0.428818941116333	13.0	9.0
200.0	200.0	286.0	0.44743871688842773	13.0	9.0
203.0	203.0	286.0	0.45641326904296875	13.0	9.0
205.0	205.0	286.0	0.46718287467956543	13.0	9.0
208.0	208.0	286.0	0.4737725257873535	13.0	9.0
211.0	211.0	286.0	0.4927072525024414	13.0	9.0
214.0	214.0	286.0	0.5040130615234375	13.0	9.0
217.0	217.0	286.0	0.5208911895751953	13.0	9.0
220.0	220.0	286.0	0.5324954986572266	13.0	9.0
223.0	223.0	286.0	0.548534631729126	13.0	9.0
225.0	225.0	286.0	0.5520763397216797	13.0	9.0
228.0	228.0	286.0	0.5743508338928223	13.0	9.0
231.0	231.0	286.0	0.575394868850708	13.0	9.0
234.0	234.0	286.0	0.6073570251464844	13.0	9.0
237.0	237.0	286.0	0.6166324615478516	13.0	9.0
240.0	240.0	286.0	0.6261508464813232	13.0	9.0
243.0	243.0	286.0	0.6516392230987549	13.0	9.0
245.0	245.0	286.0	0.6551930904388428	13.0	9.0
248.0	248.0	286.0	0.6811704635620117	13.0	9.0
251.0	251.0	286.0	0.6870009899139404	13.0	9.0
254.0	254.0	286.0	0.7588019371032715	13.0	9.0
257.0	257.0	286.0	0.7982373237609863	13.0	9.0
260.0	260.0	286.0	0.7389791011810303	13.0	9.0
263.0	263.0	286.0	0.7826628684997559	13.0	9.0
265.0	265.0	286.0	0.7921273708343506	13.0	9.0
268.0	268.0	286.0	0.7936234474182129	13.0	9.0
271.0	271.0	286.0	1.286102533340454	13.0	9.0
274.0	274.0	286.0	0.9264473915100098	13.0	9.0
277.0	277.0	286.0	21.136515378952026	13.0	9.0
280.0	280.0	286.0	28.77195453643799	13.0	9.0
283.0	0.0	286.0	400.00057315826416	13.0	9.0
46.0	46.0	78.0	0.03942537307739258	13.0	10.0
47.0	47.0	78.0	0.04100680351257324	13.0	10.0
48.0	48.0	78.0	0.04239606857299805	13.0	10.0
49.0	49.0	78.0	0.043869972229003906	13.0	10.0
49.0	49.0	78.0	0.043219566345214844	13.0	10.0
50.0	50.0	78.0	0.04404735565185547	13.0	10.0
51.0	51.0	78.0	0.0469050407409668	13.0	10.0
52.0	52.0	78.0	0.04738759994506836	13.0	10.0
53.0	53.0	78.0	0.04841732978820801	13.0	10.0
53.0	53.0	78.0	0.04915785789489746	13.0	10.0
54.0	54.0	78.0	0.04966998100280762	13.0	10.0
55.0	55.0	78.0	0.0520482063293457	13.0	10.0
56.0	56.0	78.0	0.05381011962890625	13.0	10.0
56.0	56.0	78.0	0.053345680236816406	13.0	10.0
57.0	57.0	78.0	0.05692148208618164	13.0	10.0
58.0	58.0	78.0	0.0577850341796875	13.0	10.0
59.0	59.0	78.0	0.0579218864440918	13.0	10.0
60.0	60.0	78.0	0.05887317657470703	13.0	10.0
60.0	60.0	78.0	0.05946660041809082	13.0	10.0
61.0	61.0	78.0	0.061388492584228516	13.0	10.0
62.0	62.0	78.0	0.06313467025756836	13.0	10.0
63.0	63.0	78.0	0.06342864036560059	13.0	10.0
63.0	63.0	78.0	0.06448078155517578	13.0	10.0
64.0	64.0	78.0	0.06691241264343262	13.0	10.0
65.0	65.0	78.0	0.06864237785339355	13.0	10.0
66.0	66.0	78.0	0.07024765014648438	13.0	10.0
67.0	67.0	78.0	0.07094120979309082	13.0	10.0
67.0	67.0	78.0	0.07090067863464355	13.0	10.0
68.0	68.0	78.0	0.07166671752929688	13.0	10.0
69.0	69.0	78.0	0.07639074325561523	13.0	10.0
70.0	70.0	78.0	0.08317995071411133	13.0	10.0
70.0	70.0	78.0	0.0750117301940918	13.0	10.0
71.0	71.0	78.0	0.08208322525024414	13.0	10.0
72.0	72.0	78.0	0.07904553413391113	13.0	10.0
73.0	73.0	78.0	0.0831904411315918	13.0	10.0
74.0	74.0	78.0	0.11452913284301758	13.0	10.0
74.0	74.0	78.0	0.08371758460998535	13.0	10.0
75.0	75.0	78.0	0.7586336135864258	13.0	10.0
76.0	76.0	78.0	1.8773345947265625	13.0	10.0
77.0	77.0	78.0	0.14247441291809082	13.0	10.0
7.0	7.0	13.0	0.003382444381713867	13.0	11.0
7.0	7.0	13.0	0.0032525062561035156	13.0	11.0
8.0	8.0	13.0	0.003818511962890625	13.0	11.0
8.0	8.0	13.0	0.003808736801147461	13.0	11.0
8.0	8.0	13.0	0.003788471221923828	13.0	11.0
8.0	8.0	13.0	0.0037908554077148438	13.0	11.0
8.0	8.0	13.0	0.003798246383666992	13.0	11.0
8.0	8.0	13.0	0.0038034915924072266	13.0	11.0
8.0	8.0	13.0	0.003800630569458008	13.0	11.0
8.0	8.0	13.0	0.0037963390350341797	13.0	11.0
9.0	9.0	13.0	0.004369497299194336	13.0	11.0
9.0	9.0	13.0	0.004369258880615234	13.0	11.0
9.0	9.0	13.0	0.004385471343994141	13.0	11.0
9.0	9.0	13.0	0.004380226135253906	13.0	11.0
9.0	9.0	13.0	0.0043790340423583984	13.0	11.0
9.0	9.0	13.0	0.0043909549713134766	13.0	11.0
9.0	9.0	13.0	0.00438690185546875	13.0	11.0
10.0	10.0	13.0	0.0049855709075927734	13.0	11.0
10.0	10.0	13.0	0.004996776580810547	13.0	11.0
10.0	10.0	13.0	0.00495457649230957	13.0	11.0
10.0	10.0	13.0	0.004983186721801758	13.0	11.0
10.0	10.0	13.0	0.004979848861694336	13.0	11.0
10.0	10.0	13.0	0.004982709884643555	13.0	11.0
10.0	10.0	13.0	0.004961252212524414	13.0	11.0
10.0	10.0	13.0	0.005099058151245117	13.0	11.0
11.0	11.0	13.0	0.005600690841674805	13.0	11.0
11.0	11.0	13.0	0.0055963993072509766	13.0	11.0
11.0	11.0	13.0	0.00559544563293457	13.0	11.0
11.0	11.0	13.0	0.005593538284301758	13.0	11.0
11.0	11.0	13.0	0.0055654048919677734	13.0	11.0
11.0	11.0	13.0	0.005600929260253906	13.0	11.0
11.0	11.0	13.0	0.0055811405181884766	13.0	11.0
11.0	11.0	13.0	0.005579948425292969	13.0	11.0
12.0	12.0	13.0	0.006220340728759766	13.0	11.0
12.0	12.0	13.0	0.006215333938598633	13.0	11.0
12.0	12.0	13.0	0.006211280822753906	13.0	11.0
