n	real_n	max_n	Time (s)	m	r
12.0	12.0	13.0	0.00623011589050293	13.0	11.0
12.0	12.0	13.0	0.0061991214752197266	13.0	11.0
12.0	12.0	13.0	0.0062291622161865234	13.0	11.0
12.0	12.0	13.0	0.006223440170288086	13.0	11.0
54.0	54.0	91.0	0.05513477325439453	14.0	2.0
55.0	55.0	91.0	0.05682992935180664	14.0	2.0
56.0	56.0	91.0	0.058624267578125	14.0	2.0
57.0	57.0	91.0	0.06035876274108887	14.0	2.0
58.0	58.0	91.0	0.06125354766845703	14.0	2.0
59.0	59.0	91.0	0.06304144859313965	14.0	2.0
60.0	60.0	91.0	0.06508350372314453	14.0	2.0
60.0	60.0	91.0	0.06618070602416992	14.0	2.0
61.0	61.0	91.0	0.06704592704772949	14.0	2.0
62.0	62.0	91.0	0.06990885734558105	14.0	2.0
63.0	63.0	91.0	0.07052016258239746	14.0	2.0
64.0	64.0	91.0	0.07273507118225098	14.0	2.0
65.0	65.0	91.0	0.07372498512268066	14.0	2.0
66.0	66.0	91.0	0.07516813278198242	14.0	2.0
67.0	67.0	91.0	0.07792830467224121	14.0	2.0
68.0	68.0	91.0	0.07881569862365723	14.0	2.0
69.0	69.0	91.0	0.08235883712768555	14.0	2.0
70.0	70.0	91.0	0.0845346450805664	14.0	2.0
70.0	70.0	91.0	0.08196020126342773	14.0	2.0
71.0	71.0	91.0	0.08567214012145996	14.0	2.0
72.0	72.0	91.0	0.09058928489685059	14.0	2.0
73.0	73.0	91.0	0.09076857566833496	14.0	2.0
74.0	74.0	91.0	0.09272527694702148	14.0	2.0
75.0	75.0	91.0	0.09402298927307129	14.0	2.0
76.0	76.0	91.0	0.10062003135681152	14.0	2.0
77.0	77.0	91.0	0.10267400741577148	14.0	2.0
78.0	78.0	91.0	0.10498929023742676	14.0	2.0
79.0	79.0	91.0	0.10485386848449707	14.0	2.0
80.0	80.0	91.0	0.108428955078125	14.0	2.0
80.0	80.0	91.0	0.10824251174926758	14.0	2.0
81.0	81.0	91.0	0.11176800727844238	14.0	2.0
82.0	82.0	91.0	0.11184835433959961	14.0	2.0
83.0	83.0	91.0	0.1169276237487793	14.0	2.0
84.0	84.0	91.0	0.11760473251342773	14.0	2.0
85.0	85.0	91.0	0.13037633895874023	14.0	2.0
86.0	86.0	91.0	0.12553095817565918	14.0	2.0
87.0	87.0	91.0	0.127119779586792	14.0	2.0
88.0	88.0	91.0	0.3138246536254883	14.0	2.0
89.0	89.0	91.0	1.688732624053955	14.0	2.0
90.0	90.0	91.0	0.5792145729064941	14.0	2.0
218.0	218.0	364.0	0.5869312286376953	14.0	3.0
222.0	222.0	364.0	0.6092383861541748	14.0	3.0
225.0	225.0	364.0	0.6246166229248047	14.0	3.0
229.0	229.0	364.0	0.6526205539703369	14.0	3.0
232.0	232.0	364.0	0.6672248840332031	14.0	3.0
236.0	236.0	364.0	0.684473991394043	14.0	3.0
240.0	240.0	364.0	0.7036569118499756	14.0	3.0
243.0	243.0	364.0	0.7227325439453125	14.0	3.0
247.0	247.0	364.0	0.7426600456237793	14.0	3.0
251.0	251.0	364.0	0.7690973281860352	14.0	3.0
254.0	254.0	364.0	0.7892012596130371	14.0	3.0
258.0	258.0	364.0	0.8143465518951416	14.0	3.0
262.0	262.0	364.0	0.8507876396179199	14.0	3.0
265.0	265.0	364.0	0.8487975597381592	14.0	3.0
269.0	269.0	364.0	0.9000191688537598	14.0	3.0
273.0	273.0	364.0	0.8942775726318359	14.0	3.0
276.0	276.0	364.0	0.9296395778656006	14.0	3.0
280.0	280.0	364.0	0.9429957866668701	14.0	3.0
283.0	283.0	364.0	0.9638752937316895	14.0	3.0
287.0	287.0	364.0	0.998701810836792	14.0	3.0
291.0	291.0	364.0	1.0324499607086182	14.0	3.0
294.0	294.0	364.0	1.0417506694793701	14.0	3.0
298.0	298.0	364.0	1.0900156497955322	14.0	3.0
302.0	302.0	364.0	1.1390790939331055	14.0	3.0
305.0	305.0	364.0	1.139624834060669	14.0	3.0
309.0	309.0	364.0	1.1865320205688477	14.0	3.0
313.0	313.0	364.0	1.2126593589782715	14.0	3.0
316.0	316.0	364.0	1.2302772998809814	14.0	3.0
320.0	320.0	364.0	1.2528045177459717	14.0	3.0
323.0	323.0	364.0	1.275641679763794	14.0	3.0
327.0	327.0	364.0	1.3500933647155762	14.0	3.0
331.0	331.0	364.0	1.417834758758545	14.0	3.0
334.0	334.0	364.0	1.4338808059692383	14.0	3.0
338.0	338.0	364.0	1.5170049667358398	14.0	3.0
342.0	342.0	364.0	1.684682846069336	14.0	3.0
345.0	345.0	364.0	1.5560078620910645	14.0	3.0
349.0	349.0	364.0	40.93696713447571	14.0	3.0
353.0	353.0	364.0	188.60012674331665	14.0	3.0
356.0	0.0	364.0	400.00069403648376	14.0	3.0
360.0	0.0	364.0	400.0006377696991	14.0	3.0
600.0	600.0	1001.0	3.976475477218628	14.0	4.0
610.0	610.0	1001.0	4.12104868888855	14.0	4.0
620.0	620.0	1001.0	4.256081819534302	14.0	4.0
630.0	630.0	1001.0	4.36469292640686	14.0	4.0
640.0	640.0	1001.0	4.518740892410278	14.0	4.0
650.0	650.0	1001.0	4.632117748260498	14.0	4.0
660.0	660.0	1001.0	4.777241230010986	14.0	4.0
670.0	670.0	1001.0	4.948607683181763	14.0	4.0
680.0	680.0	1001.0	5.044672250747681	14.0	4.0
690.0	690.0	1001.0	5.204057931900024	14.0	4.0
700.0	700.0	1001.0	5.414048910140991	14.0	4.0
710.0	710.0	1001.0	5.586783409118652	14.0	4.0
720.0	720.0	1001.0	5.728708028793335	14.0	4.0
730.0	730.0	1001.0	5.843114614486694	14.0	4.0
740.0	740.0	1001.0	6.057666063308716	14.0	4.0
750.0	750.0	1001.0	6.190930366516113	14.0	4.0
760.0	760.0	1001.0	6.378210783004761	14.0	4.0
770.0	770.0	1001.0	6.506256580352783	14.0	4.0
780.0	780.0	1001.0	6.743518352508545	14.0	4.0
790.0	790.0	1001.0	6.931627511978149	14.0	4.0
800.0	800.0	1001.0	7.045958518981934	14.0	4.0
810.0	810.0	1001.0	7.292201995849609	14.0	4.0
820.0	820.0	1001.0	7.505395174026489	14.0	4.0
830.0	830.0	1001.0	7.749486207962036	14.0	4.0
840.0	840.0	1001.0	7.944189071655273	14.0	4.0
850.0	850.0	1001.0	8.160564184188843	14.0	4.0
860.0	860.0	1001.0	8.327914237976074	14.0	4.0
870.0	870.0	1001.0	8.512820482254028	14.0	4.0
880.0	880.0	1001.0	8.90820026397705	14.0	4.0
890.0	890.0	1001.0	9.067256450653076	14.0	4.0
900.0	900.0	1001.0	9.477404594421387	14.0	4.0
910.0	910.0	1001.0	9.43320631980896	14.0	4.0
920.0	920.0	1001.0	9.887558221817017	14.0	4.0
930.0	930.0	1001.0	10.671393394470215	14.0	4.0
940.0	940.0	1001.0	10.590838193893433	14.0	4.0
950.0	950.0	1001.0	10.913280487060547	14.0	4.0
960.0	960.0	1001.0	11.355100393295288	14.0	4.0
970.0	970.0	1001.0	347.61421847343445	14.0	4.0
980.0	0.0	1001.0	400.0017499923706	14.0	4.0
990.0	0.0	1001.0	400.00173449516296	14.0	4.0
1201.0	1201.0	2002.0	15.654282808303833	14.0	5.0
1221.0	1221.0	2002.0	16.172147512435913	14.0	5.0
1241.0	1241.0	2002.0	16.745941877365112	14.0	5.0
1261.0	1261.0	2002.0	17.255070447921753	14.0	5.0
1281.0	1281.0	2002.0	18.09596037864685	14.0	5.0
1301.0	1301.0	2002.0	18.425479412078857	14.0	5.0
1321.0	1321.0	2002.0	19.170693159103394	14.0	5.0
1341.0	1341.0	2002.0	19.642951011657715	14.0	5.0
1361.0	1361.0	2002.0	20.206411123275757	14.0	5.0
1381.0	1381.0	2002.0	20.839410066604614	14.0	5.0
1401.0	1401.0	2002.0	21.55281090736389	14.0	5.0
1421.0	1421.0	2002.0	22.162297010421753	14.0	5.0
1441.0	1441.0	2002.0	22.810569524765015	14.0	5.0
1461.0	1461.0	2002.0	23.59709072113037	14.0	5.0
1481.0	1481.0	2002.0	24.06515336036682	14.0	5.0
1501.0	1501.0	2002.0	24.79164958000183	14.0	5.0
1521.0	1521.0	2002.0	25.420186042785645	14.0	5.0
1541.0	1541.0	2002.0	26.228273630142212	14.0	5.0
1561.0	1561.0	2002.0	27.076667547225952	14.0	5.0
1581.0	1581.0	2002.0	27.770695209503174	14.0	5.0
1601.0	1601.0	2002.0	28.660852909088135	14.0	5.0
1621.0	1621.0	2002.0	29.53496766090393	14.0	5.0
1641.0	1641.0	2002.0	30.043896675109863	14.0	5.0
1661.0	1661.0	2002.0	30.842228651046753	14.0	5.0
1681.0	1681.0	2002.0	31.838478088378906	14.0	5.0
1701.0	1701.0	2002.0	32.90070295333862	14.0	5.0
1721.0	1721.0	2002.0	33.59637427330017	14.0	5.0
1741.0	1741.0	2002.0	34.27387714385986	14.0	5.0
1761.0	1761.0	2002.0	35.7475106716156	14.0	5.0
1781.0	1781.0	2002.0	36.44023823738098	14.0	5.0
1801.0	1801.0	2002.0	37.63616871833801	14.0	5.0
1821.0	1821.0	2002.0	38.68871545791626	14.0	5.0
1841.0	1841.0	2002.0	39.91276931762695	14.0	5.0
1861.0	1861.0	2002.0	40.88347244262695	14.0	5.0
1881.0	1881.0	2002.0	46.18539500236511	14.0	5.0
1901.0	1901.0	2002.0	60.19849419593811	14.0	5.0
1921.0	0.0	2002.0	400.0034980773926	14.0	5.0
1941.0	0.0	2002.0	400.00330924987793	14.0	5.0
1961.0	0.0	2002.0	400.00345826148987	14.0	5.0
1981.0	0.0	2002.0	400.0035307407379	14.0	5.0
1801.0	1801.0	3003.0	35.742594957351685	14.0	6.0
1831.0	1831.0	3003.0	36.67288064956665	14.0	6.0
1861.0	1861.0	3003.0	38.482420921325684	14.0	6.0
1891.0	1891.0	3003.0	39.61018896102905	14.0	6.0
1921.0	1921.0	3003.0	40.70879340171814	14.0	6.0
1951.0	1951.0	3003.0	41.922022104263306	14.0	6.0
1981.0	1981.0	3003.0	43.38074207305908	14.0	6.0
2012.0	2012.0	3003.0	44.59495186805725	14.0	6.0
2042.0	2042.0	3003.0	46.30592727661133	14.0	6.0
2072.0	2072.0	3003.0	47.542794942855835	14.0	6.0
2102.0	2102.0	3003.0	48.840765714645386	14.0	6.0
2132.0	2132.0	3003.0	50.758299350738525	14.0	6.0
2162.0	2162.0	3003.0	51.86881709098816	14.0	6.0
2192.0	2192.0	3003.0	53.66126370429993	14.0	6.0
2222.0	2222.0	3003.0	54.702638387680054	14.0	6.0
2252.0	2252.0	3003.0	56.89749622344971	14.0	6.0
2282.0	2282.0	3003.0	57.919540882110596	14.0	6.0
2312.0	2312.0	3003.0	59.56561326980591	14.0	6.0
2342.0	2342.0	3003.0	61.26386523246765	14.0	6.0
2372.0	2372.0	3003.0	62.865248918533325	14.0	6.0
2402.0	2402.0	3003.0	64.55577802658081	14.0	6.0
2432.0	2432.0	3003.0	66.90820860862732	14.0	6.0
2462.0	2462.0	3003.0	69.00991296768188	14.0	6.0
2492.0	2492.0	3003.0	69.97379684448242	14.0	6.0
2522.0	2522.0	3003.0	72.22063517570496	14.0	6.0
2552.0	2552.0	3003.0	74.19070959091187	14.0	6.0
2582.0	2582.0	3003.0	75.89904189109802	14.0	6.0
2612.0	2612.0	3003.0	78.30687117576599	14.0	6.0
2642.0	2642.0	3003.0	82.32111024856567	14.0	6.0
2672.0	2672.0	3003.0	82.01835775375366	14.0	6.0
2702.0	2702.0	3003.0	86.28370714187622	14.0	6.0
2732.0	2732.0	3003.0	96.33809041976929	14.0	6.0
2762.0	0.0	3003.0	400.0059757232666	14.0	6.0
2792.0	0.0	3003.0	400.00662112236023	14.0	6.0
2822.0	0.0	3003.0	400.00448203086853	14.0	6.0
2852.0	0.0	3003.0	400.00470495224	14.0	6.0
2882.0	0.0	3003.0	400.004629611969	14.0	6.0
2912.0	0.0	3003.0	400.0051758289337	14.0	6.0
2942.0	0.0	3003.0	400.0057728290558	14.0	6.0
2972.0	0.0	3003.0	400.0052390098572	14.0	6.0
1801.0	1801.0	3003.0	35.7728476524353	14.0	7.0
1831.0	1831.0	3003.0	37.074262619018555	14.0	7.0
1861.0	1861.0	3003.0	38.13015079498291	14.0	7.0
1891.0	1891.0	3003.0	39.2935152053833	14.0	7.0
1921.0	1921.0	3003.0	40.70522403717041	14.0	7.0
1951.0	1951.0	3003.0	42.03665351867676	14.0	7.0
1981.0	1981.0	3003.0	43.2569317817688	14.0	7.0
2012.0	2012.0	3003.0	44.89051556587219	14.0	7.0
2042.0	2042.0	3003.0	46.06334376335144	14.0	7.0
2072.0	2072.0	3003.0	47.50351667404175	14.0	7.0
2102.0	2102.0	3003.0	49.05669188499451	14.0	7.0
2132.0	2132.0	3003.0	50.25821352005005	14.0	7.0
2162.0	2162.0	3003.0	51.99415397644043	14.0	7.0
2192.0	2192.0	3003.0	53.38109803199768	14.0	7.0
2222.0	2222.0	3003.0	54.97769021987915	14.0	7.0
2252.0	2252.0	3003.0	56.36667060852051	14.0	7.0
2282.0	2282.0	3003.0	58.01278114318848	14.0	7.0
2312.0	2312.0	3003.0	59.62933707237244	14.0	7.0
2342.0	2342.0	3003.0	61.32860255241394	14.0	7.0
2372.0	2372.0	3003.0	63.32322978973389	14.0	7.0
2402.0	2402.0	3003.0	64.6091661453247	14.0	7.0
2432.0	2432.0	3003.0	66.4615831375122	14.0	7.0
2462.0	2462.0	3003.0	68.34199976921082	14.0	7.0
2492.0	2492.0	3003.0	70.70162868499756	14.0	7.0
2522.0	2522.0	3003.0	72.55652260780334	14.0	7.0
2552.0	2552.0	3003.0	74.86085319519043	14.0	7.0
2582.0	2582.0	3003.0	77.07096195220947	14.0	7.0
2612.0	2612.0	3003.0	79.07059025764465	14.0	7.0
2642.0	2642.0	3003.0	81.14695978164673	14.0	7.0
2672.0	2672.0	3003.0	84.7878143787384	14.0	7.0
2702.0	2702.0	3003.0	86.79034113883972	14.0	7.0
2732.0	0.0	3003.0	400.0047950744629	14.0	7.0
2762.0	0.0	3003.0	400.00469994544983	14.0	7.0
2792.0	0.0	3003.0	400.0059554576874	14.0	7.0
2822.0	0.0	3003.0	400.0072979927063	14.0	7.0
2852.0	0.0	3003.0	400.00584292411804	14.0	7.0
2882.0	0.0	3003.0	400.00621724128723	14.0	7.0
2912.0	0.0	3003.0	400.0045897960663	14.0	7.0
2942.0	0.0	3003.0	400.0040135383606	14.0	7.0
2972.0	0.0	3003.0	400.0043046474457	14.0	7.0
1201.0	1201.0	2002.0	15.871145725250244	14.0	8.0
1221.0	1221.0	2002.0	16.421415090560913	14.0	8.0
1241.0	1241.0	2002.0	16.95337748527527	14.0	8.0
1261.0	1261.0	2002.0	17.588232278823853	14.0	8.0
1281.0	1281.0	2002.0	18.131311655044556	14.0	8.0
1301.0	1301.0	2002.0	18.751660585403442	14.0	8.0
1321.0	1321.0	2002.0	19.362569332122803	14.0	8.0
1341.0	1341.0	2002.0	19.890010595321655	14.0	8.0
1361.0	1361.0	2002.0	20.569626092910767	14.0	8.0
1381.0	1381.0	2002.0	21.03383731842041	14.0	8.0
1401.0	1401.0	2002.0	21.677128314971924	14.0	8.0
1421.0	1421.0	2002.0	22.365160942077637	14.0	8.0
1441.0	1441.0	2002.0	23.03509211540222	14.0	8.0
1461.0	1461.0	2002.0	23.706504344940186	14.0	8.0
1481.0	1481.0	2002.0	24.338757753372192	14.0	8.0
1501.0	1501.0	2002.0	24.965277194976807	14.0	8.0
1521.0	1521.0	2002.0	25.801801919937134	14.0	8.0
1541.0	1541.0	2002.0	26.46842384338379	14.0	8.0
1561.0	1561.0	2002.0	27.110193967819214	14.0	8.0
1581.0	1581.0	2002.0	27.889522314071655	14.0	8.0
1601.0	1601.0	2002.0	28.644843339920044	14.0	8.0
1621.0	1621.0	2002.0	29.468613862991333	14.0	8.0
1641.0	1641.0	2002.0	30.32322907447815	14.0	8.0
1661.0	1661.0	2002.0	31.246769666671753	14.0	8.0
1681.0	1681.0	2002.0	31.87190270423889	14.0	8.0
1701.0	1701.0	2002.0	32.914878606796265	14.0	8.0
1721.0	1721.0	2002.0	33.83196783065796	14.0	8.0
1741.0	1741.0	2002.0	34.84882354736328	14.0	8.0
1761.0	1761.0	2002.0	35.63138294219971	14.0	8.0
1781.0	1781.0	2002.0	36.67995476722717	14.0	8.0
1801.0	1801.0	2002.0	37.59468960762024	14.0	8.0
1821.0	1821.0	2002.0	38.45211887359619	14.0	8.0
1841.0	1841.0	2002.0	40.21983242034912	14.0	8.0
1861.0	1861.0	2002.0	42.39610242843628	14.0	8.0
1881.0	1881.0	2002.0	42.72110962867737	14.0	8.0
1901.0	0.0	2002.0	400.0029106140137	14.0	8.0
1921.0	0.0	2002.0	400.00269412994385	14.0	8.0
1941.0	0.0	2002.0	400.00277519226074	14.0	8.0
1961.0	0.0	2002.0	400.0028033256531	14.0	8.0
1981.0	0.0	2002.0	400.0028808116913	14.0	8.0
600.0	600.0	1001.0	4.050251483917236	14.0	9.0
610.0	610.0	1001.0	4.174301862716675	14.0	9.0
620.0	620.0	1001.0	4.315029144287109	14.0	9.0
630.0	630.0	1001.0	4.47710919380188	14.0	9.0
640.0	640.0	1001.0	4.589981555938721	14.0	9.0
650.0	650.0	1001.0	4.734716176986694	14.0	9.0
660.0	660.0	1001.0	4.908656120300293	14.0	9.0
670.0	670.0	1001.0	5.029852867126465	14.0	9.0
680.0	680.0	1001.0	5.201679468154907	14.0	9.0
690.0	690.0	1001.0	5.34726357460022	14.0	9.0
700.0	700.0	1001.0	5.518208980560303	14.0	9.0
710.0	710.0	1001.0	5.683088541030884	14.0	9.0
720.0	720.0	1001.0	5.844154596328735	14.0	9.0
730.0	730.0	1001.0	6.020595550537109	14.0	9.0
740.0	740.0	1001.0	6.1571149826049805	14.0	9.0
750.0	750.0	1001.0	6.394981622695923	14.0	9.0
760.0	760.0	1001.0	6.526886701583862	14.0	9.0
770.0	770.0	1001.0	6.642280578613281	14.0	9.0
780.0	780.0	1001.0	6.932349920272827	14.0	9.0
790.0	790.0	1001.0	7.078450679779053	14.0	9.0
800.0	800.0	1001.0	7.328718662261963	14.0	9.0
810.0	810.0	1001.0	7.4943742752075195	14.0	9.0
820.0	820.0	1001.0	7.70776104927063	14.0	9.0
830.0	830.0	1001.0	7.929285764694214	14.0	9.0
840.0	840.0	1001.0	8.136945724487305	14.0	9.0
850.0	850.0	1001.0	8.395951509475708	14.0	9.0
860.0	860.0	1001.0	8.444583415985107	14.0	9.0
870.0	870.0	1001.0	8.822127103805542	14.0	9.0
880.0	880.0	1001.0	8.967959642410278	14.0	9.0
890.0	890.0	1001.0	9.291774034500122	14.0	9.0
900.0	900.0	1001.0	9.489681243896484	14.0	9.0
910.0	910.0	1001.0	9.95874309539795	14.0	9.0
920.0	920.0	1001.0	10.369656801223755	14.0	9.0
930.0	930.0	1001.0	10.379025936126709	14.0	9.0
940.0	940.0	1001.0	10.776620388031006	14.0	9.0
950.0	950.0	1001.0	10.763771057128906	14.0	9.0
960.0	960.0	1001.0	11.44182825088501	14.0	9.0
970.0	0.0	1001.0	400.00190472602844	14.0	9.0
980.0	0.0	1001.0	400.0014007091522	14.0	9.0
990.0	0.0	1001.0	400.00151562690735	14.0	9.0
218.0	218.0	364.0	0.6182751655578613	14.0	10.0
222.0	222.0	364.0	0.6312177181243896	14.0	10.0
225.0	225.0	364.0	0.653303861618042	14.0	10.0
229.0	229.0	364.0	0.6712110042572021	14.0	10.0
232.0	232.0	364.0	0.6906473636627197	14.0	10.0
236.0	236.0	364.0	0.7080731391906738	14.0	10.0
240.0	240.0	364.0	0.7281327247619629	14.0	10.0
243.0	243.0	364.0	0.7454404830932617	14.0	10.0
247.0	247.0	364.0	0.8046824932098389	14.0	10.0
251.0	251.0	364.0	0.7926230430603027	14.0	10.0
254.0	254.0	364.0	0.8233933448791504	14.0	10.0
258.0	258.0	364.0	0.8383510112762451	14.0	10.0
262.0	262.0	364.0	0.8550271987915039	14.0	10.0
265.0	265.0	364.0	0.8909213542938232	14.0	10.0
269.0	269.0	364.0	0.9239096641540527	14.0	10.0
273.0	273.0	364.0	0.9344091415405273	14.0	10.0
276.0	276.0	364.0	0.9462771415710449	14.0	10.0
280.0	280.0	364.0	0.9741222858428955	14.0	10.0
283.0	283.0	364.0	1.0088272094726562	14.0	10.0
287.0	287.0	364.0	1.0223283767700195	14.0	10.0
291.0	291.0	364.0	1.0487401485443115	14.0	10.0
294.0	294.0	364.0	1.0849809646606445	14.0	10.0
298.0	298.0	364.0	1.1131956577301025	14.0	10.0
302.0	302.0	364.0	1.1510024070739746	14.0	10.0
305.0	305.0	364.0	1.1644320487976074	14.0	10.0
309.0	309.0	364.0	1.1975741386413574	14.0	10.0
313.0	313.0	364.0	1.231095552444458	14.0	10.0
316.0	316.0	364.0	1.2470622062683105	14.0	10.0
320.0	320.0	364.0	1.2863190174102783	14.0	10.0
323.0	323.0	364.0	1.317662239074707	14.0	10.0
327.0	327.0	364.0	1.3667004108428955	14.0	10.0
331.0	331.0	364.0	1.3989527225494385	14.0	10.0
334.0	334.0	364.0	1.4142940044403076	14.0	10.0
338.0	338.0	364.0	1.5917680263519287	14.0	10.0
342.0	342.0	364.0	1.6411128044128418	14.0	10.0
345.0	345.0	364.0	1.5177104473114014	14.0	10.0
349.0	349.0	364.0	72.19487309455872	14.0	10.0
353.0	353.0	364.0	165.62831497192383	14.0	10.0
356.0	0.0	364.0	400.0006914138794	14.0	10.0
360.0	0.0	364.0	400.0005712509155	14.0	10.0
54.0	54.0	91.0	0.0630338191986084	14.0	11.0
55.0	55.0	91.0	0.06463265419006348	14.0	11.0
56.0	56.0	91.0	0.06645464897155762	14.0	11.0
57.0	57.0	91.0	0.06831502914428711	14.0	11.0
58.0	58.0	91.0	0.07004928588867188	14.0	11.0
59.0	59.0	91.0	0.07205557823181152	14.0	11.0
60.0	60.0	91.0	0.07435059547424316	14.0	11.0
60.0	60.0	91.0	0.0730586051940918	14.0	11.0
61.0	61.0	91.0	0.07528281211853027	14.0	11.0
62.0	62.0	91.0	0.07702183723449707	14.0	11.0
63.0	63.0	91.0	0.07873320579528809	14.0	11.0
64.0	64.0	91.0	0.08020901679992676	14.0	11.0
65.0	65.0	91.0	0.08337998390197754	14.0	11.0
66.0	66.0	91.0	0.08399248123168945	14.0	11.0
67.0	67.0	91.0	0.08744931221008301	14.0	11.0
68.0	68.0	91.0	0.08942008018493652	14.0	11.0
69.0	69.0	91.0	0.09185242652893066	14.0	11.0
70.0	70.0	91.0	0.09298038482666016	14.0	11.0
70.0	70.0	91.0	0.09253430366516113	14.0	11.0
71.0	71.0	91.0	0.09491753578186035	14.0	11.0
72.0	72.0	91.0	0.09931492805480957	14.0	11.0
73.0	73.0	91.0	0.10162734985351562	14.0	11.0
74.0	74.0	91.0	0.10482025146484375	14.0	11.0
75.0	75.0	91.0	0.10542654991149902	14.0	11.0
76.0	76.0	91.0	0.10779452323913574	14.0	11.0
77.0	77.0	91.0	0.11065912246704102	14.0	11.0
78.0	78.0	91.0	0.11292910575866699	14.0	11.0
79.0	79.0	91.0	0.11641502380371094	14.0	11.0
80.0	80.0	91.0	0.11775684356689453	14.0	11.0
80.0	80.0	91.0	0.1186361312866211	14.0	11.0
81.0	81.0	91.0	0.11959671974182129	14.0	11.0
82.0	82.0	91.0	0.1608598232269287	14.0	11.0
83.0	83.0	91.0	0.12982654571533203	14.0	11.0
84.0	84.0	91.0	0.12923908233642578	14.0	11.0
85.0	85.0	91.0	0.1316521167755127	14.0	11.0
86.0	86.0	91.0	0.13562321662902832	14.0	11.0
87.0	87.0	91.0	0.1556406021118164	14.0	11.0
88.0	88.0	91.0	0.2646613121032715	14.0	11.0
89.0	89.0	91.0	0.30960917472839355	14.0	11.0
90.0	90.0	91.0	0.1977677345275879	14.0	11.0
8.0	8.0	14.0	0.005125522613525391	14.0	12.0
8.0	8.0	14.0	0.005049228668212891	14.0	12.0
8.0	8.0	14.0	0.005057334899902344	14.0	12.0
8.0	8.0	14.0	0.005047798156738281	14.0	12.0
8.0	8.0	14.0	0.0050220489501953125	14.0	12.0
9.0	9.0	14.0	0.005801677703857422	14.0	12.0
9.0	9.0	14.0	0.005782604217529297	14.0	12.0
9.0	9.0	14.0	0.005804777145385742	14.0	12.0
9.0	9.0	14.0	0.005789756774902344	14.0	12.0
9.0	9.0	14.0	0.005785226821899414	14.0	12.0
9.0	9.0	14.0	0.00579380989074707	14.0	12.0
9.0	9.0	14.0	0.0058135986328125	14.0	12.0
10.0	10.0	14.0	0.0066106319427490234	14.0	12.0
10.0	10.0	14.0	0.0066182613372802734	14.0	12.0
10.0	10.0	14.0	0.006597995758056641	14.0	12.0
10.0	10.0	14.0	0.0066072940826416016	14.0	12.0
10.0	10.0	14.0	0.006615400314331055	14.0	12.0
10.0	10.0	14.0	0.006642580032348633	14.0	12.0
10.0	10.0	14.0	0.006654262542724609	14.0	12.0
11.0	11.0	14.0	0.007403850555419922	14.0	12.0
11.0	11.0	14.0	0.00740814208984375	14.0	12.0
11.0	11.0	14.0	0.007428169250488281	14.0	12.0
11.0	11.0	14.0	0.007399082183837891	14.0	12.0
11.0	11.0	14.0	0.0074310302734375	14.0	12.0
11.0	11.0	14.0	0.007403373718261719	14.0	12.0
11.0	11.0	14.0	0.007430076599121094	14.0	12.0
12.0	12.0	14.0	0.008254766464233398	14.0	12.0
12.0	12.0	14.0	0.008237123489379883	14.0	12.0
12.0	12.0	14.0	0.008240461349487305	14.0	12.0
12.0	12.0	14.0	0.008238554000854492	14.0	12.0
12.0	12.0	14.0	0.008257865905761719	14.0	12.0
12.0	12.0	14.0	0.008225440979003906	14.0	12.0
12.0	12.0	14.0	0.008260488510131836	14.0	12.0
13.0	13.0	14.0	0.009092330932617188	14.0	12.0
13.0	13.0	14.0	0.009117603302001953	14.0	12.0
13.0	13.0	14.0	0.009106636047363281	14.0	12.0
13.0	13.0	14.0	0.009172916412353516	14.0	12.0
13.0	13.0	14.0	0.009110212326049805	14.0	12.0
13.0	13.0	14.0	0.009108543395996094	14.0	12.0
13.0	13.0	14.0	0.009194374084472656	14.0	12.0
